Gene_Symbol	idgTDL_old	idgTDL_new	druggability_tier	cancer_druggability	ab_bucket_num	ab_bucket_name	sm_bucket_num	sm_bucket_name	protac_bucket_num	protac_bucket_name	task_pharos_tclin_vs_others	task_pharos_tclin_tchem_vs_others	task_triage_tier1_vs_others	task_triage_tier12_vs_others	task_cancer_druggability	task_ab_bucket1_vs_others	task_ab_bucket123_vs_others	task_sm_bucket1_vs_others	task_sm_bucket123_vs_others	task_protac_bucket1234_vs_others	task_cancer_type_specific_target_prioritization	task_pan_cancer_target_prioritization	task_T1_targets_only	task_T1_T2_targets	task_T1_T2_T3_targets
MCOLN3	Tchem	TCHEM	Tier 2	0	4.0	4_UniProt loc high conf	8.0	8_Druggable Family	6.0	6_Database Ubiquitination	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
MCPH1	Tbio	TBIO	-1	0		Not_Assigned		Not_Assigned	6.0	6_Database Ubiquitination	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MCRIP1	Tdark	TDARK	-1	0		Not_Assigned		Not_Assigned	6.0	6_Database Ubiquitination	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MCRIP2	Tdark	TDARK	-1	0		Not_Assigned		Not_Assigned		Not_Assigned	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MCRS1	Tbio	TBIO	-1	0		Not_Assigned		Not_Assigned	5.0	5_UniProt Ubiquitination	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MCTP1	Tdark	TBIO	-1	0	7.0	7_UniProt SigP or TMHMM		Not_Assigned	6.0	6_Database Ubiquitination	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MCTP2	Tbio	TBIO	-1	0	7.0	7_UniProt SigP or TMHMM		Not_Assigned	6.0	6_Database Ubiquitination	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MCTS1	Tbio	TBIO	-1	0		Not_Assigned		Not_Assigned	6.0	6_Database Ubiquitination	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MCU	Tbio	TBIO	-1	0	7.0	7_UniProt SigP or TMHMM	4.0	4_Structure with Ligand	6.0	6_Database Ubiquitination	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MCUB	Tdark	TBIO	-1	0	7.0	7_UniProt SigP or TMHMM		Not_Assigned	6.0	6_Database Ubiquitination	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MCUR1	Tbio	TBIO	-1	0	7.0	7_UniProt SigP or TMHMM		Not_Assigned	6.0	6_Database Ubiquitination	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MDC1	Tbio	TBIO	-1	0		Not_Assigned	6.0	6_High-Quality Pocket	5.0	5_UniProt Ubiquitination	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MDFI	Tbio	TBIO	-1	0		Not_Assigned		Not_Assigned	6.0	6_Database Ubiquitination	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MDFIC	Tbio	TBIO	-1	0	6.0	6_UniProt loc med conf		Not_Assigned	6.0	6_Database Ubiquitination	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MDFIC2	Tdark	TDARK	-1	0		Not_Assigned		Not_Assigned		Not_Assigned	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MDGA1	Tbio	TBIO	-1	0	4.0	4_UniProt loc high conf		Not_Assigned	7.0	7_Half-life Data	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MDGA2	Tbio	TBIO	-1	0	4.0	4_UniProt loc high conf		Not_Assigned	6.0	6_Database Ubiquitination	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MDH1	Tbio	TCHEM	-1	0		Not_Assigned		Not_Assigned	5.0	5_UniProt Ubiquitination	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MDH1B	Tdark	TDARK	-1	0		Not_Assigned		Not_Assigned		Not_Assigned	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MDH2	Tchem	TCHEM	-1	0		Not_Assigned	4.0	4_Structure with Ligand	6.0	6_Database Ubiquitination	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
MDK	Tchem	TCHEM	Tier 3A	0	5.0	5_GO CC high conf		Not_Assigned	8.0	8_Small Molecule Binder	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
MDM1	Tbio	TBIO	-1	0		Not_Assigned		Not_Assigned	6.0	6_Database Ubiquitination	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MDM2	Tchem	TCHEM	Tier 1	1	5.0	5_GO CC high conf	2.0	2_Advanced Clinical	4.0	4_Literature	0	1	1	1	1	0	0	0	1	1	1	1	0	0	0
MDM4	Tchem	TCHEM	-1	0		Not_Assigned	4.0	4_Structure with Ligand	5.0	5_UniProt Ubiquitination	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0
MDN1	Tdark	TDARK	-1	0		Not_Assigned		Not_Assigned	6.0	6_Database Ubiquitination	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MDP1	Tdark	TBIO	-1	0		Not_Assigned		Not_Assigned	6.0	6_Database Ubiquitination	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MDS2	Tdark	TDARK	-1	0		Not_Assigned		Not_Assigned		Not_Assigned	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ME1	Tchem	TCHEM	Tier 2	0		Not_Assigned	4.0	4_Structure with Ligand	6.0	6_Database Ubiquitination	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
ME2	Tbio	TBIO	-1	0		Not_Assigned	4.0	4_Structure with Ligand	6.0	6_Database Ubiquitination	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ME3	Tbio	TBIO	-1	0		Not_Assigned	4.0	4_Structure with Ligand	6.0	6_Database Ubiquitination	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MEA1	Tbio	TBIO	-1	0		Not_Assigned		Not_Assigned	6.0	6_Database Ubiquitination	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MEAF6	Tbio	TBIO	-1	0		Not_Assigned		Not_Assigned	5.0	5_UniProt Ubiquitination	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MECOM	Tbio	TBIO	-1	0		Not_Assigned		Not_Assigned	5.0	5_UniProt Ubiquitination	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
MECP2	Tchem	TCHEM	-1	0		Not_Assigned		Not_Assigned	6.0	6_Database Ubiquitination	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
MECR	Tbio	TBIO	-1	0		Not_Assigned	6.0	6_High-Quality Pocket	6.0	6_Database Ubiquitination	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MED1	Tbio	TBIO	-1	0		Not_Assigned	4.0	4_Structure with Ligand	6.0	6_Database Ubiquitination	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
MED10	Tdark	TDARK	-1	0		Not_Assigned	4.0	4_Structure with Ligand	6.0	6_Database Ubiquitination	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MED11	Tdark	TDARK	-1	0		Not_Assigned	4.0	4_Structure with Ligand	6.0	6_Database Ubiquitination	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MED12	Tbio	TBIO	-1	0		Not_Assigned		Not_Assigned	6.0	6_Database Ubiquitination	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
MED12L	Tbio	TDARK	-1	0		Not_Assigned		Not_Assigned	6.0	6_Database Ubiquitination	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MED13	Tbio	TBIO	-1	0		Not_Assigned		Not_Assigned	6.0	6_Database Ubiquitination	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MED13L	Tbio	TBIO	-1	0		Not_Assigned		Not_Assigned	6.0	6_Database Ubiquitination	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MED14	Tbio	TBIO	-1	0		Not_Assigned	4.0	4_Structure with Ligand	6.0	6_Database Ubiquitination	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MED14OS	Tdark	TDARK	-1	0		Not_Assigned		Not_Assigned		Not_Assigned	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MED15	Tbio	TBIO	-1	0		Not_Assigned	4.0	4_Structure with Ligand	5.0	5_UniProt Ubiquitination	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MED16	Tbio	TBIO	-1	0		Not_Assigned	4.0	4_Structure with Ligand	6.0	6_Database Ubiquitination	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
MED17	Tbio	TBIO	-1	0		Not_Assigned	4.0	4_Structure with Ligand	6.0	6_Database Ubiquitination	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MED18	Tbio	TBIO	-1	0		Not_Assigned	4.0	4_Structure with Ligand	6.0	6_Database Ubiquitination	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MED19	Tbio	TBIO	-1	0		Not_Assigned	4.0	4_Structure with Ligand	7.0	7_Half-life Data	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MED20	Tbio	TBIO	-1	0		Not_Assigned	4.0	4_Structure with Ligand	6.0	6_Database Ubiquitination	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MED21	Tbio	TBIO	-1	0		Not_Assigned	4.0	4_Structure with Ligand	6.0	6_Database Ubiquitination	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MED22	Tbio	TBIO	-1	0		Not_Assigned	4.0	4_Structure with Ligand	6.0	6_Database Ubiquitination	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MED23	Tbio	TBIO	-1	0		Not_Assigned	4.0	4_Structure with Ligand	6.0	6_Database Ubiquitination	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
MED24	Tbio	TBIO	-1	0		Not_Assigned	4.0	4_Structure with Ligand	6.0	6_Database Ubiquitination	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MED25	Tbio	TBIO	-1	0		Not_Assigned	4.0	4_Structure with Ligand	6.0	6_Database Ubiquitination	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
MED26	Tbio	TBIO	-1	0		Not_Assigned	4.0	4_Structure with Ligand	6.0	6_Database Ubiquitination	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MED27	Tbio	TBIO	-1	0		Not_Assigned	4.0	4_Structure with Ligand	6.0	6_Database Ubiquitination	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MED28	Tbio	TBIO	-1	0	4.0	4_UniProt loc high conf	4.0	4_Structure with Ligand	6.0	6_Database Ubiquitination	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MED29	Tbio	TBIO	-1	0		Not_Assigned	4.0	4_Structure with Ligand	6.0	6_Database Ubiquitination	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MED30	Tbio	TBIO	-1	0		Not_Assigned	4.0	4_Structure with Ligand	6.0	6_Database Ubiquitination	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MED31	Tbio	TBIO	-1	0		Not_Assigned	4.0	4_Structure with Ligand	6.0	6_Database Ubiquitination	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MED4	Tbio	TBIO	-1	0		Not_Assigned	4.0	4_Structure with Ligand	6.0	6_Database Ubiquitination	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MED6	Tbio	TBIO	-1	0		Not_Assigned	4.0	4_Structure with Ligand	5.0	5_UniProt Ubiquitination	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MED7	Tbio	TBIO	-1	0		Not_Assigned	4.0	4_Structure with Ligand	5.0	5_UniProt Ubiquitination	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MED8	Tbio	TBIO	-1	0		Not_Assigned	4.0	4_Structure with Ligand	6.0	6_Database Ubiquitination	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MED9	Tdark	TBIO	-1	0		Not_Assigned	4.0	4_Structure with Ligand	6.0	6_Database Ubiquitination	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MEDAG	Tdark	TDARK	-1	0		Not_Assigned		Not_Assigned		Not_Assigned	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MEF2A	Tbio	TBIO	-1	0		Not_Assigned	4.0	4_Structure with Ligand	5.0	5_UniProt Ubiquitination	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MEF2C	Tbio	TBIO	-1	0		Not_Assigned		Not_Assigned	5.0	5_UniProt Ubiquitination	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
MEF2D	Tbio	TBIO	-1	0		Not_Assigned		Not_Assigned	5.0	5_UniProt Ubiquitination	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
MEFV	Tbio	TBIO	-1	0	5.0	5_GO CC high conf	4.0	4_Structure with Ligand	7.0	7_Half-life Data	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MEGF10	Tbio	TBIO	-1	0	4.0	4_UniProt loc high conf		Not_Assigned	5.0	5_UniProt Ubiquitination	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MEGF11	Tdark	TDARK	-1	0	4.0	4_UniProt loc high conf		Not_Assigned		Not_Assigned	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MEGF6	Tdark	TDARK	-1	0	4.0	4_UniProt loc high conf		Not_Assigned		Not_Assigned	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MEGF8	Tbio	TBIO	-1	0	7.0	7_UniProt SigP or TMHMM		Not_Assigned	7.0	7_Half-life Data	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MEGF9	Tdark	TDARK	-1	0	7.0	7_UniProt SigP or TMHMM		Not_Assigned	7.0	7_Half-life Data	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MEI1	Tbio	TBIO	-1	0		Not_Assigned		Not_Assigned		Not_Assigned	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MEI4	Tdark	TDARK	-1	0		Not_Assigned		Not_Assigned		Not_Assigned	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MEIG1	Tdark	TDARK	-1	0		Not_Assigned		Not_Assigned		Not_Assigned	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MEIKIN	Tdark	TDARK	-1	0		Not_Assigned		Not_Assigned		Not_Assigned	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MEIOB	Tdark	TBIO	-1	0		Not_Assigned		Not_Assigned		Not_Assigned	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MEIOC	Tdark	TDARK	-1	0		Not_Assigned		Not_Assigned		Not_Assigned	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MEIS1	Tbio	TBIO	-1	0		Not_Assigned	5.0	5_High-Quality Ligand	6.0	6_Database Ubiquitination	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MEIS2	Tbio	TBIO	-1	0		Not_Assigned		Not_Assigned	6.0	6_Database Ubiquitination	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MEIS3	Tbio	TBIO	-1	0		Not_Assigned		Not_Assigned		Not_Assigned	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MEIS3P1	Tdark	TDARK	-1	0		Not_Assigned		Not_Assigned		Not_Assigned	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MEIS3P2	Tdark	TDARK	-1	0		Not_Assigned		Not_Assigned		Not_Assigned	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MELK	Tchem	TCHEM	Tier 1	0	4.0	4_UniProt loc high conf	4.0	4_Structure with Ligand	4.0	4_Literature	0	1	1	1	0	0	0	0	0	1	0	0	0	0	0
MELTF	Tbio	TBIO	-1	0	5.0	5_GO CC high conf		Not_Assigned		Not_Assigned	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MEMO1	Tbio	TBIO	-1	0		Not_Assigned		Not_Assigned	6.0	6_Database Ubiquitination	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MEN1	Tchem	TCHEM	-1	1		Not_Assigned	3.0	3_Phase 1 Clinical	6.0	6_Database Ubiquitination	0	1	0	0	1	0	0	0	1	0	1	0	0	0	0
MEOX1	Tbio	TBIO	-1	0		Not_Assigned		Not_Assigned		Not_Assigned	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MEOX2	Tbio	TBIO	-1	0		Not_Assigned		Not_Assigned		Not_Assigned	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MEP1A	Tbio	TCHEM	Tier 3B	0	5.0	5_GO CC high conf	4.0	4_Structure with Ligand	8.0	8_Small Molecule Binder	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MEP1B	Tbio	TCHEM	Tier 3B	0	4.0	4_UniProt loc high conf	4.0	4_Structure with Ligand	6.0	6_Database Ubiquitination	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MEPCE	Tbio	TBIO	-1	0		Not_Assigned	4.0	4_Structure with Ligand	5.0	5_UniProt Ubiquitination	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MEPE	Tbio	TBIO	Tier 3A	0	4.0	4_UniProt loc high conf		Not_Assigned		Not_Assigned	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MERTK	Tchem	TCHEM	Tier 1	0	4.0	4_UniProt loc high conf	2.0	2_Advanced Clinical	4.0	4_Literature	0	1	1	1	0	0	0	0	1	1	0	0	0	0	1
MESD	Tbio	TBIO	-1	0	7.0	7_UniProt SigP or TMHMM		Not_Assigned	6.0	6_Database Ubiquitination	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MESP1	Tbio	TBIO	-1	0		Not_Assigned		Not_Assigned		Not_Assigned	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MESP2	Tbio	TBIO	-1	0		Not_Assigned		Not_Assigned		Not_Assigned	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MEST	Tbio	TBIO	-1	0	7.0	7_UniProt SigP or TMHMM		Not_Assigned	7.0	7_Half-life Data	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MET	Tclin	TCLIN	Tier 1	1	1.0	1_Approved Drug	1.0	1_Approved Drug	4.0	4_Literature	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
METAP1	Tchem	TCHEM	Tier 1	0	9.0	9_Human Protein Atlas loc	2.0	2_Advanced Clinical	6.0	6_Database Ubiquitination	0	1	1	1	0	0	0	0	1	0	0	0	0	0	1
METAP1D	Tbio	TBIO	-1	0		Not_Assigned	2.0	2_Advanced Clinical	7.0	7_Half-life Data	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
METAP2	Tchem	TCHEM	Tier 1	0	5.0	5_GO CC high conf	2.0	2_Advanced Clinical	4.0	4_Literature	0	1	1	1	0	0	0	0	1	1	0	0	0	0	1
METRN	Tbio	TBIO	Tier 3A	0	6.0	6_UniProt loc med conf		Not_Assigned		Not_Assigned	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
METRNL	Tbio	TBIO	-1	0	6.0	6_UniProt loc med conf		Not_Assigned		Not_Assigned	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
METTL1	Tbio	TBIO	-1	0		Not_Assigned	4.0	4_Structure with Ligand	6.0	6_Database Ubiquitination	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
METTL13	Tdark	TBIO	-1	0		Not_Assigned	4.0	4_Structure with Ligand	6.0	6_Database Ubiquitination	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
METTL14	Tbio	TBIO	-1	0		Not_Assigned	4.0	4_Structure with Ligand	6.0	6_Database Ubiquitination	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
METTL15	Tdark	TDARK	-1	0		Not_Assigned	4.0	4_Structure with Ligand	6.0	6_Database Ubiquitination	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
METTL15P1	Tdark	TDARK	-1	0		Not_Assigned		Not_Assigned		Not_Assigned	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
METTL16	Tbio	TBIO	-1	0		Not_Assigned	4.0	4_Structure with Ligand	6.0	6_Database Ubiquitination	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
METTL17	Tbio	TBIO	-1	0		Not_Assigned	4.0	4_Structure with Ligand	6.0	6_Database Ubiquitination	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
METTL18	Tdark	TDARK	-1	0		Not_Assigned		Not_Assigned		Not_Assigned	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
METTL21A	Tbio	TBIO	-1	0		Not_Assigned	4.0	4_Structure with Ligand	6.0	6_Database Ubiquitination	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
METTL21C	Tdark	TBIO	-1	0		Not_Assigned	4.0	4_Structure with Ligand		Not_Assigned	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
METTL21EP	Tdark	TDARK	-1	0		Not_Assigned		Not_Assigned		Not_Assigned	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
METTL22	Tdark	TDARK	-1	0		Not_Assigned		Not_Assigned	6.0	6_Database Ubiquitination	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
METTL23	Tdark	TBIO	-1	0		Not_Assigned		Not_Assigned	6.0	6_Database Ubiquitination	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
METTL24	Tdark	TDARK	-1	0	4.0	4_UniProt loc high conf		Not_Assigned		Not_Assigned	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
METTL25	Tdark	TDARK	-1	0		Not_Assigned		Not_Assigned	6.0	6_Database Ubiquitination	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
METTL26	Tdark	TDARK	-1	0		Not_Assigned		Not_Assigned	6.0	6_Database Ubiquitination	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
METTL27	Tdark	TDARK	-1	0		Not_Assigned		Not_Assigned	6.0	6_Database Ubiquitination	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
METTL2A	Tdark	TDARK	-1	0		Not_Assigned		Not_Assigned	6.0	6_Database Ubiquitination	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
METTL2B	Tbio	TBIO	-1	0		Not_Assigned		Not_Assigned	6.0	6_Database Ubiquitination	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
METTL3	Tbio	TBIO	-1	0		Not_Assigned	4.0	4_Structure with Ligand	5.0	5_UniProt Ubiquitination	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
METTL4	Tdark	TBIO	-1	0		Not_Assigned		Not_Assigned	6.0	6_Database Ubiquitination	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
METTL5	Tdark	TBIO	-1	0		Not_Assigned		Not_Assigned	6.0	6_Database Ubiquitination	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
METTL6	Tdark	TBIO	-1	0		Not_Assigned	4.0	4_Structure with Ligand	6.0	6_Database Ubiquitination	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
METTL8	Tdark	TBIO	-1	0		Not_Assigned		Not_Assigned	5.0	5_UniProt Ubiquitination	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
METTL9	Tdark	TBIO	-1	0	7.0	7_UniProt SigP or TMHMM	4.0	4_Structure with Ligand	6.0	6_Database Ubiquitination	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MEX3A	Tdark	TBIO	-1	0		Not_Assigned		Not_Assigned	6.0	6_Database Ubiquitination	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MEX3B	Tdark	TBIO	-1	0		Not_Assigned		Not_Assigned	6.0	6_Database Ubiquitination	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MEX3C	Tbio	TBIO	-1	0		Not_Assigned		Not_Assigned	6.0	6_Database Ubiquitination	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MEX3D	Tdark	TDARK	-1	0		Not_Assigned		Not_Assigned	6.0	6_Database Ubiquitination	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MFAP1	Tbio	TBIO	Tier 3B	0		Not_Assigned	4.0	4_Structure with Ligand	5.0	5_UniProt Ubiquitination	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MFAP2	Tbio	TBIO	Tier 3A	0	5.0	5_GO CC high conf		Not_Assigned		Not_Assigned	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MFAP3	Tdark	TDARK	-1	0	4.0	4_UniProt loc high conf		Not_Assigned	6.0	6_Database Ubiquitination	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MFAP3L	Tbio	TDARK	-1	0	4.0	4_UniProt loc high conf		Not_Assigned	6.0	6_Database Ubiquitination	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MFAP4	Tbio	TBIO	Tier 3B	0	4.0	4_UniProt loc high conf		Not_Assigned		Not_Assigned	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MFAP5	Tbio	TBIO	Tier 3B	0	5.0	5_GO CC high conf		Not_Assigned		Not_Assigned	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MFF	Tbio	TBIO	-1	0	7.0	7_UniProt SigP or TMHMM		Not_Assigned	6.0	6_Database Ubiquitination	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MFGE8	Tbio	TBIO	Tier 3A	0	3.0	3_Phase 1 Clinical		Not_Assigned	6.0	6_Database Ubiquitination	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
MFHAS1	Tbio	TBIO	-1	0		Not_Assigned		Not_Assigned	5.0	5_UniProt Ubiquitination	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MFN1	Tbio	TBIO	-1	0	7.0	7_UniProt SigP or TMHMM	4.0	4_Structure with Ligand	5.0	5_UniProt Ubiquitination	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MFN2	Tbio	TBIO	-1	0	7.0	7_UniProt SigP or TMHMM	4.0	4_Structure with Ligand	5.0	5_UniProt Ubiquitination	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MFNG	Tbio	TBIO	Tier 3A	0	7.0	7_UniProt SigP or TMHMM		Not_Assigned	6.0	6_Database Ubiquitination	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MFRP	Tbio	TBIO	-1	0	6.0	6_UniProt loc med conf		Not_Assigned		Not_Assigned	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MFSD1	Tdark	TDARK	-1	0	7.0	7_UniProt SigP or TMHMM		Not_Assigned	6.0	6_Database Ubiquitination	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MFSD10	Tbio	TBIO	-1	0	4.0	4_UniProt loc high conf	4.0	4_Structure with Ligand	6.0	6_Database Ubiquitination	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MFSD11	Tdark	TDARK	-1	0	7.0	7_UniProt SigP or TMHMM		Not_Assigned		Not_Assigned	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MFSD12	Tdark	TBIO	-1	0	7.0	7_UniProt SigP or TMHMM		Not_Assigned	7.0	7_Half-life Data	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MFSD13A	Tdark	TDARK	-1	0	4.0	4_UniProt loc high conf		Not_Assigned	6.0	6_Database Ubiquitination	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MFSD14A	Tbio	TBIO	-1	0	7.0	7_UniProt SigP or TMHMM		Not_Assigned	6.0	6_Database Ubiquitination	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MFSD14B	Tdark	TDARK	-1	0	7.0	7_UniProt SigP or TMHMM		Not_Assigned	6.0	6_Database Ubiquitination	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
